position COMBINED_rate.cM.Mb. Genetic_Map.cM.
3453159 0.2512216961 8.32841444924443
3453699 0.2520579384 8.32855056053116
3454781 5.9240280053 8.3349603588329
3454816 6.9521358244 8.33520368358675
3456480 4.3006599443 8.34235998173407
3456608 6.9396114767 8.34324825200309
3457013 3.1766678607 8.34453480248667
3457949 4.9076256834 8.34912834012633
3458891 4.9086413887 8.35375228031449
3459348 4.9000533339 8.35599160468808
3459552 4.8301446371 8.35697695419405
3459878 4.5933197138 8.35847437642075
3460248 2.6735389143 8.35946358581904
3461495 2.409050501 8.36246767179379
3461716 2.3426283405 8.36298539265704
3461968 0.7789459705 8.3631816870416
3463836 0.7776748288 8.3646343836218
3465019 0.6740649996 8.36543180251633
3465183 0.6167983221 8.36553295744115
3466204 0.6088391236 8.36615458218635
3466662 0.6058851767 8.36643207759728
3469395 0.786548663 8.36858171509325
3470434 0.9588119652 8.3695779207251
3471018 1.3536670233 8.3703684622667
3471417 1.4526778405 8.37094808072506
3472136 1.2561343025 8.37185124128856
3472174 1.0204778141 8.3718900194455
3473307 0.6350157716 8.37260949231472
3473422 0.3011138979 8.37264412041298
3473510 0.0396856235 8.37264761274785
3475745 0.0393449232 8.3727355486512
3475966 0.0393010919 8.3727442341925
3476352 0.0393010919 8.37275940441398
3476524 0.0392837383 8.37276616121697
3476552 0.0392406039 8.37276725995388
3477411 0.0393157956 8.3728010322223
3477486 0.039321814 8.37280398135835
3477906 0.0395113013 8.3728205761049
3478775 0.6192785838 8.37335872919422
3478879 1.1907374464 8.37348256588864
3479226 1.04070463 8.37384369039525
3479336 0.9385503405 8.3739469309327
3479391 0.8669923777 8.37399461551348
3479547 0.815147038 8.37412177845141
3479567 0.7563045291 8.37413690454199
3480059 0.756433519 8.37450906983334
3480065 0.7564981827 8.37451360882243
3480525 0.7571751128 8.37486190937432
3481014 0.7772974241 8.3752420078147
3481528 0.8612905442 8.37568471115443
3481703 1.0021305828 8.37586008400642
3482273 1.4403443407 8.37668108028062
3484810 0.9560185038 8.37910649922476
3484920 0.7486906383 8.37918885519497
3484998 0.6491224297 8.37923948674449
3485672 0.6489716996 8.37967689367002
3485881 0.6488453328 8.37981250234457
3486053 0.6491609785 8.37992415803287
3486108 0.6498455199 8.37995989953647
3486122 0.6506472813 8.3799690085984
3486235 0.6522500173 8.38004271285036
3487252 0.7472729571 8.38080268944773
3487628 0.9621691711 8.38116446505606
3487647 1.1920191572 8.38118711342005
3488874 1.18893237 8.38264593343804
3489112 0.9872387343 8.3828808962568
3489165 0.7789632679 8.38292218131
3490450 0.4782601514 8.38353674560455
3491203 0.3272837027 8.38378319023269
3492741 0.3277248579 8.38428723106414
3494875 0.3415905363 8.3850161852686
3495572 0.3557187085 8.38526412120843
3495798 0.3702818399 8.38534780490424
3499011 0.3710511875 8.38653999236968
3500145 0.3709992273 8.38696070549344
3500309 0.3710350037 8.38702155523405
3503268 0.3720051124 8.38812231836164
3505722 4.2160431713 8.398468488304
3505804 3.2947003054 8.39873865372905
3505923 1.3448756795 8.39889869393491
3505958 0.4764561331 8.39891536989957
3506030 0.3340808232 8.39893942371884
3506141 0.3970989889 8.39898350170661
3506174 0.4186342914 8.39899731663822
3506271 0.408283368 8.39903692012492
3506344 0.4752011878 8.39907160981163
3509173 0.5822788969 8.40071887681096
3509252 0.6865924267 8.40077311761267
3509422 2.099064737 8.40112995861796
3509684 2.3033244515 8.40173342962425
3509762 2.3790035552 8.40191899190156
3510039 2.3898052991 8.4025809679694
3510341 2.4126776909 8.40330959663206
3510467 2.426630796 8.40361535211236
3510553 2.4268165772 8.403824058338
3510717 2.4323124602 8.40422295758147
3511227 2.4353770118 8.40546499985749
3511405 2.4401345088 8.40589934380005
3511504 2.4404716886 8.40614095049722
3511691 2.4455549365 8.40659826927035
3512238 2.4520754922 8.40793955456458
3512427 2.4537607176 8.40840331534021
3513153 2.5093326334 8.41022509083206
3513223 2.5698321355 8.41040497908154
3513502 2.6005753269 8.41113053959775
3513650 2.6329691765 8.41152021903587
3514393 1.8085936398 8.41286400411024
3514478 1.1765386276 8.41296400989359
3515420 0.4337157624 8.41337257014177
3515692 0.2819184702 8.41344925196566
3515872 0.2364316666 8.41349180966565
3515996 0.2146137431 8.4135184217698
3516588 0.2106668356 8.41364313653647
3516694 0.2081822742 8.41366520385754
3516748 0.2073817914 8.41367640247427
3517738 0.2075111086 8.41388183847178
3518888 0.2303094532 8.41414669434296
3519571 0.6493027415 8.4145901681154
3529643 0.2272204182 8.41687873216752
3533393 0.2028273926 8.41763933488977
3539128 0.2028620859 8.4188027489524
3539337 0.2028516869 8.41884514495497
3540489 0.202872117 8.41907885363375
3541773 0.2030468604 8.4193395658025
3542229 0.2048096487 8.41943295900231
3542387 0.2093174101 8.4194660311531
3542693 0.2241735751 8.41953462826709
3542707 0.2386338053 8.41953796914036
3543194 0.3254876708 8.41969648163604
3544954 0.731955388 8.42098472311892
3545799 1.2425342037 8.42203466452105
3546599 2.4617885421 8.42400409535473
3547304 1.4371529804 8.42501728820591
3547580 1.1985575129 8.42534809007947
3548201 1.0663911422 8.42601031897878
3548244 0.9350723428 8.42605052708952
3548348 0.782235293 8.42613187956
3549731 0.7809419031 8.42721192221198
3550236 0.7823907697 8.42760702955068
3550293 0.7833913567 8.427651682858
3550625 0.78371876 8.42791187748633
3550840 0.7841758766 8.4280804752998
3550849 0.7845467926 8.42808753622093
3552362 0.7844242553 8.4292743701192
3552552 0.784352945 8.42942339717875
3552779 0.7847527136 8.42960153604474
3553447 0.7827786483 8.4301244321818
3553724 0.7782320567 8.4303400024615
3554152 0.771855061 8.43067035642761
3555366 0.7667756506 8.43160122206744
3555548 0.7620002066 8.43173990610504
3555598 0.7566117287 8.43177773669148
3555613 0.7500235448 8.43178898704465
3557508 0.735682641 8.43318310564935
3558880 0.731986183 8.43418739069242
3559340 0.7326298617 8.4345244004288
3559870 0.7338951013 8.4349133648325
3560168 0.7409044019 8.43513415434426
3560520 0.7574710411 8.43540078415073
3561496 0.8040594116 8.43618554613645
3561710 0.8598959617 8.43636956387225
3562025 23.9548161762 8.44391533096776
3562568 23.9548161762 8.45692279615143
3562734 27.0112812292 8.46140666883548
3563369 29.7464449278 8.48029566136463
3563629 29.7533935545 8.4880315436888
3564681 29.7592117293 8.51933823442802
3564701 25.8958863176 8.51985615215438
3564746 17.120922324 8.52062659365896
3564866 8.5141271454 8.5216482889164
3565529 8.1357670495 8.52704230247022
3567222 8.126275808 8.54080008741317
3567262 8.0173209858 8.5411207802526
3567513 7.9406342401 8.54311387944687
3567755 1.5150187441 8.54348051398294
3568609 1.0577541083 8.54438383599143
3569856 1.0562542914 8.5457009850928
3569997 1.0463574184 8.5458485214888
3570552 1.0291141052 8.54641967981718
3570663 1.025171539 8.54653347385801
3570748 1.0215387389 8.54662030465082
3570835 1.0231745221 8.54670932083424
3571068 1.1148826195 8.54696908848458
3571509 1.399763291 8.54758638409591
3571986 1.3987609137 8.54825359305175
3572602 2.2600678474 8.54964579484575
3572710 2.4528144645 8.54991069880791
3572977 2.3692027148 8.55054327593277
3573608 2.3470262003 8.55202424946515
3573673 5.9274861138 8.55240953606255
3573711 8.6931761797 8.55273987675738
3574014 23.7381033942 8.55993252208582
3576211 23.740521997 8.61209044891323
3576259 23.7502349539 8.61323046019102
3578242 23.3347033711 8.6595031769759
3578437 0.3242987994 8.65956641524179
3578868 0.324053793 8.65970608242658
3579516 0.3233928878 8.65991564101787
3579667 0.3234256012 8.65996447828365
3580222 0.3233966408 8.6601439634193
3580871 0.3231990734 8.66035371961793
3581295 0.3224752617 8.6604904491289
3581324 0.3226417773 8.66049980574043
3586993 0.3227404556 8.66232942138323
3587238 0.3230823934 8.66240857656961
3587744 0.3236016538 8.66257231900644
3588519 0.3240424095 8.6628234518738
3588663 0.3252727765 8.66287029115361
3589438 0.3343645815 8.66312942370428
3589671 0.3418393198 8.66320907226579
3590145 0.3256354757 8.66336342348127
3590858 0.317464646 8.66358977577387
3590915 0.3070977716 8.66360728034685
3591135 0.2908781486 8.66367127353954
3591237 0.2909004405 8.66370094538448
3591876 0.2657690025 8.66387077177707
3592013 0.2379747511 8.66390337431797
3592887 0.2193715767 8.66409510507601
3593065 0.2061801149 8.66413180513646
3593070 0.2061439222 8.66413283585607
3593758 0.1990046291 8.6642697510409
3593908 0.1926655184 8.66429865086865
3593914 0.1874043893 8.66429977529499
3594139 0.1822259919 8.66434077614317
3594258 0.1754084508 8.66436164974881
3595254 0.1752249878 8.66453617383666
3595398 0.1750103197 8.6645613753227
3595494 0.1689571549 8.66457759520957
3595961 0.1633383529 8.66465387422037
3596481 0.161449883 8.66473782815953
3597647 0.1605657372 8.6649250478091
3597760 0.1602550798 8.66494315663313
3598917 0.1601905776 8.6651284971314
3599153 0.1600823067 8.66516627655579
3599960 0.1598735203 8.66529529448667
3600177 0.1596881167 8.665329946808
3600684 0.1592270031 8.66541067489857
3600796 0.1591510698 8.66542849981838
3601812 0.1590833625 8.66559012851469
3601843 0.1589168474 8.66559505493695
3601882 0.1589517448 8.665601254055
3604279 0.1639201354 8.66599417061956
3604299 0.1689511313 8.66599754964218
3605078 0.3729443667 8.66628807330384
3605405 0.6250041262 8.6664924496531
3605522 0.6740167398 8.66657130961166
3606345 0.7814890554 8.66721447510426
3606574 0.8762952038 8.66741514670593
3606772 0.9084280139 8.66759501545268
3606784 0.9435641281 8.66760633822222
3607186 0.9536762951 8.66798971609285
3607290 0.9598232855 8.66808953771454
3607662 0.9610750385 8.66844705762886
3608780 0.9598716389 8.66952019412115
3608911 0.6101096172 8.669600118481
3608997 0.4609638022 8.669639761368
3610493 0.4810200963 8.67035936743206
3611421 0.4809855911 8.6708057220606
3614597 2.9336443966 8.6801229766642
3619587 2.3453085052 8.69182606610515
3619701 2.3191329349 8.69209044725973
3619723 2.2841225898 8.6921406979567
3620065 2.1089689858 8.69286196534985
3620144 2.0179660368 8.69302138466676
3620227 2.0557410853 8.69319201117684
3620309 2.224504196 8.6933744205209
3620553 1.6568752247 8.69377869807573
3620579 0.0827800458 8.69378085035692
3621314 0.0813728609 8.69384065940969
3621500 0.0794061058 8.69385542894537
3621745 0.0782418185 8.6938745981909
3622108 0.0773896495 8.69390269063367
3622144 0.0769960529 8.69390546249157
3622255 0.0764368575 8.69391394698275
3622291 0.076051521 8.69391668483751
3622445 0.0755745298 8.6939283233151
3622640 0.0751322639 8.69394297410656
3622658 0.0749862224 8.69394432385856
3624208 0.0748744209 8.69406037921096
3625049 0.0751255954 8.69412355983669
3625581 0.0751353172 8.69416353182544
3627237 0.0754872149 8.69428853865331
3627245 0.0758579198 8.69428914551667
3629569 0.0934741495 8.69450637944011
3630474 0.4848178507 8.694945139595
3630598 1.1481157983 8.69508750595398
3631420 1.1570402174 8.69603859301268
3631997 1.1571994396 8.69670629708933
3633172 1.192077831 8.69810698854076
3634303 28.8083589899 8.73068924255834
3636975 1.5543185093 8.73484238161519
3637876 1.5391275275 8.73622913551746
3638104 1.5367949173 8.7365795247586
3639431 1.5225851256 8.73859999522028
3640824 1.5181567054 8.7407147875109
3642936 1.515685131 8.74391591450757
3643985 23.4369036203 8.76850122640527
3644181 36.1521676078 8.7755870512564
3645355 36.1521676078 8.81802969602795
3645600 36.1535022753 8.8268873040854
3646099 42.6698257347 8.84817954712702
3646292 56.3721392561 8.85905937000345
3646489 56.3721392561 8.8701646814369
3646520 56.3721392561 8.87191221775383
3646588 56.3721392561 8.87574552322325
3646632 56.3721392561 8.87822589735052
3646690 56.3721392561 8.88149548142737
3646736 56.3721392561 8.88408859983315
3646877 56.3721392561 8.89203707146826
3646926 56.3721392561 8.89479930629181
3646981 56.3721392561 8.8978997739509
3647014 56.3721392561 8.89976005454635
3647151 41.78043519 8.90548397416738
3647183 36.5300550413 8.9066529359287
3647529 36.5308660001 8.91929261556474
3647652 28.2336993729 8.9227653605876
3647661 3.2008992718 8.92279416868105
3648617 3.148398903 8.92580403803232
3648784 2.9643650016 8.92629908698758
3649056 2.5756799211 8.92699967192612
3649095 2.0450596264 8.92707942925155
3649199 1.2374074736 8.9272081196288
3649291 0.5205842529 8.92725601338007
3649298 0.4150161339 8.92725891849301
3650573 0.4086350328 8.92777992815983
3650659 0.4023844542 8.92781453322289
3650759 0.4001821613 8.92785455143902
3651180 0.400050301 8.92802297261574
3651702 0.4045420681 8.92823414357529
3651882 0.4044339499 8.92830694168627
3654120 0.4759463977 8.92937210972432
3654569 0.5498667892 8.92961899991268
3655526 0.5566254369 8.93015169045579
3655742 0.610724357 8.9302836069169
3656273 2.4658640992 8.93159298075358
3656354 2.8525881472 8.9318240403935
3656621 2.1190417738 8.9323898245471
3656844 1.109730523 8.93263729445373
3656921 0.6825032828 8.9326898472065
3657919 55.5181257081 8.9880969366632
3658066 55.9728237046 8.99632494174777
3658181 56.2693284886 9.00279591452396
3658213 59.0015022937 9.00468396259736
3658397 73.830394345 9.01826875515684
3658562 73.830394345 9.03045077022376
3658668 73.830394345 9.03827679202433
3658905 73.830394345 9.0557745954841
3659054 73.830394345 9.0667753242415
3659213 73.830394345 9.07851435694236
3659228 73.830394345 9.07962181285753
3659339 73.830394345 9.08781698662983
3659683 19.5435594085 9.09453997106635
3659726 19.5465650233 9.09538047336235
3659963 19.5494562338 9.10001369448976
3659998 19.5494562338 9.10069792545795
3660945 19.5494562338 9.11921126051135
3660952 19.5494562338 9.11934810670499
3661424 18.5737924868 9.12811493675876
3661499 1.3575979257 9.12821675660319
3661689 1.3640692509 9.12847592976086
3662396 1.3185599414 9.12940815163943
3662766 1.1323915087 9.12982713649765
3662973 0.9290500475 9.13001944985748
3663006 0.7608005986 9.13004455627723
3663483 0.7299992476 9.13039276591834
3663569 0.7046371341 9.13045336471187
3663889 0.6739215034 9.13066901959296
3664458 0.4528841512 9.13092671067499
3665728 0.4315113859 9.13147473013509
3666565 0.4197496183 9.1318260605656
3667468 0.4001096023 9.13218735953648
3667595 0.439709798 9.13224320268083
3667909 5.6965083877 9.13403190631456
3667972 5.794993835 9.13439699092617
3668921 4.4011295677 9.13857366288592
3668940 3.2554190067 9.13863551584704
3668999 0.9487510641 9.13869149215983
3673275 0.9487310347 9.1427482660642
3673730 0.9486914208 9.14317992066067
3673945 0.9479029281 9.14338371979021
3674522 0.9478600982 9.14393063506687
3675262 0.9472443121 9.14463159585782
3676205 0.426949471 9.14503420920898
3676238 0.1447483516 9.14503898590458
3676413 0.1428843774 9.14506399067063
3676446 0.1416738399 9.14506866590734
3676624 0.144346681 9.14509435961656
3676725 0.1528180003 9.14510979423459
3677038 1.3558838209 9.14553418587053
3677406 2.6856581926 9.1465225080854
3677706 0.9766243685 9.14681549539596
3679597 1.0947912106 9.1488857455752
3680160 0.9918066693 9.14944413273002
3680273 0.9376274591 9.1495500846329
3680488 0.9265838544 9.1497493001616
3680841 0.670380159 9.14998594435772
3681229 0.5808650549 9.15021131999902
3681424 0.4365499585 9.15029644724093
3681532 0.424634094 9.15034230772308
3681562 0.4614228205 9.1503561504077
3681611 0.5747547998 9.15038431339289
3681715 0.7943152346 9.15046692217728
3681757 0.7921730819 9.15050019344672
3682904 0.5353768077 9.15111427064516
3682929 0.2659725746 9.15112091995952
3683054 0.1191763166 9.1511358169991
3683124 0.0332341196 9.15113814338747
3683862 0.0326240983 9.15116221997201
3684114 0.0327835479 9.15117048142608
3684141 0.0332753512 9.15117137986057
3684239 0.0337483972 9.1511746872035
3684708 0.0357898061 9.15119147262255
3684808 0.0386724444 9.151195339867
3684945 1.2616458214 9.15136818534453
3685384 1.284315245 9.15193199973708
3685589 1.3945903814 9.15221789076527
3685743 0.1984634853 9.152248454142
3686138 0.0943608848 9.1522857266915
3686695 0.1037124203 9.1523434945096
3686785 0.1020229169 9.15235267657213
3687016 0.1263364914 9.15238186030164
3687286 0.1586024759 9.15242468297013
3688206 0.2391318212 9.15264468424564
3690057 0.0238060913 9.15268874932063
3690561 0.0188550594 9.15269825227057
3692390 0.018871875 9.15273276892995
3692511 0.0188781822 9.15273505319
3692596 0.018892359 9.15273665904051
3692719 0.0189036832 9.15273898419354
3692755 0.0189536495 9.15273966652492
3692796 0.018970426 9.15274044431239
3692864 0.0189784319 9.15274173484576
3693403 0.0190559566 9.15275200600636
3693426 0.0194071496 9.1527524523708
3693534 0.0201043473 9.15275462364031
3693648 0.0231348504 9.15275726101326
3693820 0.0354497764 9.1527633583748
3694212 0.7798732679 9.15306906869582
3694294 1.3277226114 9.15317794194995
3694596 1.4689670925 9.15362157001189
3694740 1.6730652133 9.1538624914026
3695477 1.8930554878 9.15525767329711
3695732 1.8855633341 9.1557384919473
3696444 1.2731291578 9.15664495990766
3696656 1.1818099164 9.15689550360994
3696671 1.1139692526 9.15691221314873
3696796 1.0970037478 9.1570493386172
3696874 1.0790223099 9.15713350235737
3697029 1.0598314217 9.15729777622774
3697781 2.2748079628 9.15900843181576
3698164 10.8509682012 9.16316435263682
3698530 10.8509683965 9.16713580706994
3698615 10.8509759041 9.16805814002179
3698707 0.3232089795 9.1680878752479
3699118 0.2959525775 9.16820951175726
3699219 0.2914947943 9.16823895273148
3700715 0.3332695964 9.1687375240477
3700940 0.4293686314 9.16883413198976
3701393 0.6766054891 9.16914063427632
3701589 0.7262009922 9.16928296967079
3701771 0.6765339425 9.16940609884833
3701982 2.4586686601 9.1699248779356
3702083 2.3148591285 9.17015867870759
3702288 2.2551504212 9.17062098454393
3702606 2.2283456056 9.17132959844652
3702825 2.2098104837 9.17181354694245
3702855 2.1873733024 9.17187916814152
3703886 1.3635487238 9.17328498687576
3703965 0.5413152246 9.1733277507785
3704124 0.3997156771 9.17339130557116
3704422 0.3980993408 9.17350993917472
3704586 0.3992586801 9.17357541759825
3704795 0.3999489245 9.17365900692347
3705128 0.4061545789 9.17379425639825
3705188 0.4128644813 9.17381902826712
3705507 0.4702509788 9.17396903832936
3705793 0.4932217055 9.17411009973713
3706233 0.4932062181 9.1743271104731
3706272 0.3912086605 9.17434236761086
3707305 0.3115480287 9.1746641967245
3708172 0.2417664788 9.17487380826162
3709060 0.0755114538 9.1749408624326
3709974 0.0667266915 9.17500185062863
3710008 0.0584552071 9.17500383810567
3710025 0.048678327 9.17500466563723
3710281 0.0454655854 9.1750163048271
3710333 0.0441635689 9.17501860133268
3710414 0.0422752761 9.17502202563004
3710619 0.0412695595 9.17503048588974
3710687 0.0412695595 9.17503329221978
3712562 0.0414055537 9.17511092763297
3713684 0.0599516454 9.17517819337911
3713980 1.9694008738 9.17576113603775
3714731 3.1752046373 9.17814571472037
3715758 2.5973201708 9.18081316253578
3715839 0.2694900383 9.18083499122888
3716228 0.1253093643 9.1808837365716
3716274 0.0582387587 9.1808864155545
3717219 0.0639153811 9.18094681558963
3717758 0.0620602198 9.1809802660481
3718370 0.0614581051 9.18101787840843
3718527 0.0613667057 9.18102751298122
3719308 0.0622992232 9.18107616867454
3719459 0.1417752607 9.1810975767389
3719688 6.3346079364 9.18254820195634
3719799 0.0299843714 9.18255153022157
3719877 0.0105104289 9.18255235003502
3721128 0.0069516744 9.1825610465797
3721197 0.0056949737 9.18256143953288
3721462 0.0051893004 9.18256281469749
3721657 0.005190741 9.18256382689198
3721818 0.0051349904 9.18256465362544
3722096 0.0051349904 9.18256608115277
3722469 0.0051349904 9.18256799650419
3723249 0.0051349904 9.1825720017967
3723416 0.0051349904 9.1825728593401
3723662 0.0051349904 9.18257412254773
3724434 0.0051349904 9.18257808676032
3724601 0.0051349904 9.18257894430372
3725706 0.0051338156 9.18258461716996
3725942 0.0051338156 9.18258582875044
3726031 0.0051338156 9.18258628566003
3726059 0.0051338156 9.18258642940686
3726131 0.0051338156 9.18258679904159
3726361 0.0051328062 9.18258797958701
3726441 0.0051328062 9.18258839021151
3726457 0.0051328062 9.1825884723364
3726649 0.0051334045 9.18258945795007
3726749 0.0051499955 9.18258997294962
3726910 0.0051499955 9.1825908020989
3727412 0.00515391 9.18259338936172
3727528 0.00515391 9.18259398721528
3727784 0.00515391 9.18259530661624
3728927 0.00515391 9.18260119753537
3728962 0.00515391 9.18260137792222
3729220 0.0051551325 9.1826027079464
3729375 0.0051551325 9.18260350699194
3729791 0.0051551325 9.18260565152706
3730261 0.0051551325 9.18260807443934
3730275 0.0051672104 9.18260814678028
3730867 0.0051672104 9.18261120576884
3731107 0.0051672104 9.18261244589933
3731148 0.0051672104 9.18261265775496
3731344 0.0052237822 9.18261368161627
3731943 0.2162003065 9.18274318559986
3732014 1.465819772 9.18284725880368
3732176 1.2041495012 9.18304233102287
3733113 1.7535315373 9.18468539007332
3733222 2.3472293502 9.1849412380725
3734125 1.6484431339 9.1864297822224
3734406 1.3056919098 9.18679668164906
3734475 1.1632404951 9.18687694524322
3734757 1.1546572091 9.18720255857619
3734843 1.148019572 9.18730128825938
3734987 1.0066075529 9.187446239747
3735243 0.4887070152 9.18757134874289
3735822 0.0155774139 9.18758036806554
3736554 0.0156494302 9.18759182344844
3736702 0.0146540089 9.18759399224176
3736778 0.0142023626 9.18759507162132
3737432 0.0419167829 9.18762248519733
3737524 0.0880761946 9.18763058820724
3737759 0.2646128031 9.18769277221597
3738006 0.3548618271 9.18778042308726
3738330 0.3562791 9.18789585751566
3738399 0.3565500375 9.18792045946825
3738413 0.3562176848 9.18792544651583
3738476 0.3562211769 9.18794788844998
3738972 0.356195054 9.18812456119676
3739376 0.3562374059 9.18826848110875
3739415 0.3562992514 9.18828237677955
3739490 0.356290203 9.18830909854478
3739712 0.3563236024 9.1883882023845
3739964 0.3563218838 9.18847799549923
3740243 0.3565634809 9.1885774767104
3740288 0.3565448663 9.18859352122938
3741096 0.3565228975 9.18888159173056
3741170 0.3560761965 9.1889079413691
3741614 0.3563117808 9.18906614379978
3741939 0.3563117808 9.18918194512854
3742295 0.3224561678 9.18929673952427
3742375 0.2925394149 9.18932014267747
3742463 0.2651677936 9.1893434774433
3742835 0.2651677936 9.18944211986252
3743643 0.1805900035 9.18958803658535
3745245 0.2060443131 9.18991811957494
3745545 0.2063091636 9.18998001232402
3746010 3.0724036201 9.19140868000736
3746416 0.788428606 9.1917287820214
3746458 0.9846225542 9.19177013616867
3746518 1.1024651002 9.19183628407469
3746684 1.1352345008 9.19202473300182
3746828 1.1224042782 9.19218635921788
3747422 1.1223771058 9.19285305121873
3747434 0.6692246086 9.19286108191403
3747457 0.2897994108 9.19286774730048
3747594 0.2310719659 9.1928994041598
3747943 0.2293407602 9.19297944408511
3748145 0.2309173232 9.1930260893844
3748578 0.344547165 9.19317527830685
3748634 0.4758734891 9.19320192722224
3748876 0.4909102212 9.19332072749577
3749239 0.5498197452 9.19352031206327
3750084 1.3821868517 9.19468825995296
3750144 1.8180876519 9.19479734521208
3750443 0.9048991652 9.19506791006247
3750484 0.4163094122 9.19508497874837
3750594 0.2178217969 9.19510893914603
3751158 0.2180359128 9.19523191140085
3751446 0.2174392883 9.19529453391588
3751883 0.2174640783 9.1953895657181
3751973 0.2169937647 9.19540909515692
3752712 0.217272115 9.1955696592499
3753683 0.217272115 9.19578063047357
3753894 0.2164662854 9.19582630485979
3754343 0.216247678 9.19592340006721
3754476 0.2161236242 9.19595214450923
3754621 0.2159552789 9.19598345802467
3755094 0.215772698 9.19608551851082
3755795 0.215670818 9.19623670375424
3756621 0.2156602748 9.19641483914123
3756749 0.2155544556 9.19644243011154
3757152 0.2155003405 9.19652927674876
3759925 0.2155057006 9.19712687405653
3760342 0.2155057006 9.19721673993368
3760826 0.2155057006 9.19732104469277
3761320 0.2704407416 9.19745464241912
3761474 0.3894387557 9.1975146159875
3762764 0.7620722168 9.19849768914717
3764324 0.7620722168 9.19968652180538
3765232 0.7124591564 9.20033343471939
3765320 0.6317342623 9.20038902733447
3765415 0.5174482101 9.20043818491443
3765988 0.5175431206 9.20073473712253
3767489 0.5243410819 9.20152177308647
3767541 0.5341456193 9.20154954865867
3767689 0.5483542182 9.20163070508296
3768055 0.5482194987 9.20183135341949
3768108 0.5334621171 9.2018596269117
3768239 0.5250929317 9.20192841408575
3769048 1.3175047073 9.20299427539395
3769331 1.4111914642 9.20339364257832
3770155 0.8579391009 9.20410058439746
3770170 0.4661167279 9.20410757614838
3770457 0.4660674813 9.20424133751551
3770488 0.4660245242 9.20425578427576
3771076 1.9920510328 9.20542711028305
3771134 1.9935595315 9.20554273673588
3771458 1.9884575061 9.20618699696785
3771690 1.982610285 9.20664696255397
3771719 1.9806022417 9.20670440001898
3771925 4.3437787694 9.20759921844548
3772075 4.3408226144 9.20825034183764
3772398 4.3394818056 9.20965199446085
3773198 10.6518358729 9.21817346315917
3773832 19.3138317702 9.23041843250147
3773997 19.5201335924 9.23363925454422
3774388 6.4048707293 9.23614355899938
3774550 3.0327399431 9.23663486287016
3774824 2.5263801673 9.237327091036
3774966 2.4684729517 9.23767761419514
3775039 2.3545940435 9.23784949956032
3775079 2.2210983496 9.2379383434943
3775227 1.57720187 9.23817176937106
3775369 0.8876810372 9.23829782007834
3775416 0.5292834752 9.23832269640168
3775620 0.5005534601 9.23842480930754
3775828 0.4953579896 9.23852784376937
3775927 0.486025393 9.23857596028328
3777553 0.4873245185 9.23936834995036
3778541 0.4864075296 9.2398489205896
3778955 0.4786398775 9.24004707749889
3779146 0.4684544873 9.24013655230597
3780621 0.4688939247 9.2408281708449
3780694 0.4686185651 9.24086238000015
3780824 0.4698922686 9.24092346599507
3780908 0.4696204635 9.240962914114
3781202 0.4770502797 9.24110316689623
3781415 0.7313001331 9.24125893382459
3781491 1.3106296061 9.24135854167465
3781812 0.8799271508 9.24164099829006
3781950 0.7490405889 9.24174436589132
3781972 0.5940781265 9.24175743561011
3782373 0.5807930235 9.24199033361253
3782435 0.6238593276 9.24202901289084
3782458 0.6690936902 9.24204440204572
3782804 0.7118581953 9.24229070498129
3783042 0.7422916418 9.24246737039204
3783118 0.7545743189 9.24252471804028
3783141 0.7601161176 9.24254220071098
3783281 0.7598894405 9.24264858523265
3783593 0.7559680935 9.24288444727782
3783637 0.7532461385 9.24291759010792
3784222 0.7536616004 9.24335848214415
3784650 0.7532286704 9.24368086401508
3784676 0.7521787759 9.24370042066325
3785035 0.7517080446 9.24397028385127
3785555 0.751853603 9.24436124772483
3786370 0.7517692594 9.24497393967124
3786453 0.7547962748 9.24503658776205
3786473 0.7561431322 9.2450517106247
3786882 0.7565198079 9.24536112722612
3787058 0.754721253 9.24549395816665
3787122 0.7519845795 9.24554208517974
3787279 0.7444103886 9.24565895761075
3787816 0.7409988738 9.24605687400598
3788047 0.7371683902 9.24622715990411
3788089 0.7335762158 9.24625797010518
3789130 0.7330476442 9.24702107270279
3789550 0.7327359124 9.247328821786
3790085 1.2848297246 9.24801620568866
3790131 2.0439862831 9.24811022905768
3790377 7.0099778269 9.2498346836031
3790815 5.3064421492 9.25215890526445
3792604 5.3069683379 9.26165307162095
3792654 5.3069683379 9.26191842003785
3793163 5.3069683379 9.26461966692184
3796044 4.1536015011 9.2765861928465
3796912 0.235106896 9.27679026563223
3796981 0.0362041612 9.27679276371936
3797899 0.0362868457 9.27682607504371
3798109 0.0365391537 9.27683374826599
3798622 0.0371062855 9.27685278379045
3801176 0.632819394 9.27846900452272
3802067 0.9360132526 9.2793029923308
3804314 4.1331611867 9.2885902055173
3804392 4.5832806305 9.28894770140649
3807813 4.5013642101 9.30434686836924
3808254 2.1187772484 9.30528124913578
3808608 1.842761925 9.30593358685723
3808721 1.3944232083 9.30609115667977
3809151 0.0092990539 9.30609515527295
3809759 0.0091533503 9.30610072050993
3809832 0.0090814361 9.30610138345476
3811226 0.0089634496 9.3061138785035
3811372 0.008883556 9.30611517550268
3811394 0.0088737483 9.30611537072514
3811421 0.0087848896 9.30611560791716
3811634 0.0087443023 9.30611747045355
3812242 0.0087335785 9.30612278046928
